id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
899c7847276f2f8d,"You must be stupid 

I am referencing an act people in power will do to prevent someone from saying things that will show them for who they truly are.
It's not a death threat. You just want to look like a fucking victim. My god this is ridiculous.",1,0,1,0,1,0
30d258725740dbc7,"7>STOP EDITING MY POSTS DIPSHIT 
I HAVE A RIGHT TO STATE MY OPINION AND I DONT GIVE A SHIT WHAT YOU CONSIDER VANDALISM YOU WORTHLESS ADMIN POWER TRIP PIECE OF SHIT

STOP EDITING MY POSTS DIPSHIT 
I HAVE A RIGHT TO STATE MY OPINION AND I DONT GIVE A SHIT WHAT YOU CONSIDER VANDALISM YOU WORTHLESS ADMIN POWER TRIP PIECE OF SHIT

STOP EDITING MY POSTS DIPSHIT 
I HAVE A RIGHT TO STATE MY OPINION AND I DONT GIVE A SHIT WHAT YOU CONSIDER VANDALISM YOU WORTHLESS ADMIN POWER TRIP PIECE OF SHIT

STOP EDITING MY POSTS DIPSHIT 
I HAVE A RIGHT TO STATE MY OPINION AND I DONT GIVE A SHIT WHAT YOU CONSIDER VANDALISM YOU WORTHLESS ADMIN POWER TRIP PIECE OF SHIT

STOP EDITING MY POSTS DIPSHIT 
I HAVE A RIGHT TO STATE MY OPINION AND I DONT GIVE A SHIT WHAT YOU CONSIDER VANDALISM YOU WORTHLESS ADMIN POWER TRIP PIECE OF SHIT

STOP EDITING MY POSTS DIPSHIT 
I HAVE A RIGHT TO STATE MY OPINION AND I DONT GIVE A SHIT WHAT YOU CONSIDER VANDALISM YOU WORTHLESS ADMIN POWER TRIP PIECE OF SHIT

STOP EDITING MY POSTS DIPSHIT 
I HAVE A RIGHT TO STATE MY OPINION AND I DONT GIVE A SHIT WHAT YOU CONSIDER VANDALISM YOU WORTHLESS ADMIN POWER TRIP PIECE OF SHIT

STOP EDITING MY POSTS DIPSHIT 
I HAVE A RIGHT TO STATE MY OPINION AND I DONT GIVE A SHIT WHAT YOU CONSIDER VANDALISM YOU WORTHLESS ADMIN POWER TRIP PIECE OF SHIT

STOP EDITING MY POSTS DIPSHIT 
I HAVE A RIGHT TO STATE MY OPINION AND I DONT GIVE A SHIT WHAT YOU CONSIDER VANDALISM YOU WORTHLESS ADMIN POWER TRIP PIECE OF SHIT

STOP EDITING MY POSTS DIPSHIT 
I HAVE A RIGHT TO STATE MY OPINION AND I DONT GIVE A SHIT WHAT YOU CONSIDER VANDALISM YOU WORTHLESS ADMIN POWER TRIP PIECE OF SHIT

STOP EDITING MY POSTS DIPSHIT 
I HAVE A RIGHT TO STATE MY OPINION AND I DONT GIVE A SHIT WHAT YOU CONSIDER VANDALISM YOU WORTHLESS ADMIN POWER TRIP PIECE OF SHIT

STOP EDITING MY POSTS DIPSHIT 
I HAVE A RIGHT TO STATE MY OPINION AND I DONT GIVE A SHIT WHAT YOU CONSIDER VANDALISM YOU WORTHLESS ADMIN POWER TRIP PIECE OF SHIT

STOP EDITING MY POSTS DIPSHIT 
I HAVE A RIGHT TO STATE MY OPINION AND I DONT GIVE A SHIT WHAT YOU CONSIDER VANDALISM YOU WORTHLESS ADMIN POWER TRIP PIECE OF SHIT

STOP EDITING MY POSTS DIPSHIT 
I HAVE A RIGHT TO STATE MY OPINION AND I DONT GIVE A SHIT WHAT YOU CONSIDER VANDALISM YOU WORTHLESS ADMIN POWER TRIP PIECE OF SHIT

STOP EDITING MY POSTS DIPSHIT 
I HAVE A RIGHT TO STATE MY OPINION AND I DONT GIVE A SHIT WHAT YOU CONSIDER VANDALISM YOU WORTHLESS ADMIN POWER TRIP PIECE OF SHIT

STOP EDITING MY POSTS DIPSHIT 
I HAVE A RIGHT TO STATE MY OPINION AND I DONT GIVE A SHIT WHAT YOU CONSIDER VANDALISM YOU WORTHLESS ADMIN POWER TRIP PIECE OF SHIT

STOP EDITING MY POSTS DIPSHIT 
I HAVE A RIGHT TO STATE MY OPINION AND I DONT GIVE A SHIT WHAT YOU CONSIDER VANDALISM YOU WORTHLESS ADMIN POWER TRIP PIECE OF SHIT

STOP EDITING MY POSTS DIPSHIT 
I HAVE A RIGHT TO STATE MY OPINION AND I DONT GIVE A SHIT WHAT YOU CONSIDER VANDALISM YOU WORTHLESS ADMIN POWER TRIP PIECE OF SHIT

STOP EDITING MY POSTS DIPSHIT 
I HAVE A RIGHT TO STATE MY OPINION AND I DONT GIVE A SHIT WHAT YOU CONSIDER VANDALISM YOU WORTHLESS ADMIN POWER TRIP PIECE OF SHIT

STOP EDITING MY POSTS DIPSHIT 
I HAVE A RIGHT TO STATE MY OPINION AND I DONT GIVE A SHIT WHAT YOU CONSIDER VANDALISM YOU WORTHLESS ADMIN POWER TRIP PIECE OF SHIT

STOP EDITING MY POSTS DIPSHIT 
I HAVE A RIGHT TO STATE MY OPINION AND I DONT GIVE A SHIT WHAT YOU CONSIDER VANDALISM YOU WORTHLESS ADMIN POWER TRIP PIECE OF SHIT

STOP EDITING MY POSTS DIPSHIT 
I HAVE A RIGHT TO STATE MY OPINION AND I DONT GIVE A SHIT WHAT YOU CONSIDER VANDALISM YOU WORTHLESS ADMIN POWER TRIP PIECE OF SHIT

STOP EDITING MY POSTS DIPSHIT 
I HAVE A RIGHT TO STATE MY OPINION AND I DONT GIVE A SHIT WHAT YOU CONSIDER VANDALISM YOU WORTHLESS ADMIN POWER TRIP PIECE OF SHIT

STOP EDITING MY POSTS DIPSHIT 
I HAVE A RIGHT TO STATE MY OPINION AND I DONT GIVE A SHIT WHAT YOU CONSIDER VANDALISM YOU WORTHLESS ADMIN POWER TRIP PIECE OF SHIT

STOP EDITING MY POSTS DIPSHIT 
I HAVE A RIGHT TO STATE MY OPINION AND I DONT GIVE A SHIT WHAT YOU CONSIDER VANDALISM YOU WORTHLESS ADMIN POWER TRIP PIECE OF SHIT",1,0,0,0,0,0
cc29191ed4b9964b,Must be a Wikipedia bug.  I did not remove his comment (or even read it).,0,0,0,0,0,0
cc1a2969632600cc,"""
I've changed it to """"9/11 Truth movement is the collective name of organizations and individuals that question whether the United States government was either negligent toward or complicit in the September 11 attacks, or else actively blocking a full investigation of the collapse of the World Trade Center buildings.""""  That should cover Richard Gage and his movement.   """,0,0,0,0,0,0
25155d019361745c,"ANTI GREEK NATIONALIS -WIKIPEDIA 

Hi Alexikoua,
Yous should not vandalise Wikipedia by editing false information.You may be a chauvinist but you can not edit false information on Wikipedia.There is nowhere 6 percent greeks in Albania.http://www.instat.gov.al/media/178070/rezultatet_kryesore_t__censusit_t__popullsis__dhe_banesave_2011_n__shqip_ri.pdf ... THIS IS THE REAL INFORMATION BECAUSE IT IS THE CENSUS. DO NOT VANDALISE WIKIPEDIA WITH YOUR MILITANT IDEAS.",1,0,0,0,0,0
a748710720cf8a17,"Losses and the Luftwaffe after the Battle of Britain 

In the 'Aftermath' section, it is noted:  In losses of aircraft and experienced aircrew, the battle was a blow from which the Luftwaffe never fully recovered. It had significantly fewer bombers at the start of Operation Barbarossa, some 929 machines, because of losses sustained over Britain.Bergström 2007, p. 129.

I am not sure if that is what Bergström, who is being referenced here, actually writes, as I do not have access to his books. I doubt it, however. The Luftwaffe frontline strenght certainly did not decrease as a result of the Battle of Britain, as reinforcements and production was more than sufficient to replace losses, and, to replace the existing types with more modern type of aircraft, withdrawing the older models (ie. by the start of Barbarossa, much of the 109E fleet was now replaced by the new 109F).

It is also contestable on grounds of Luftwaffe reported strenghts. Olaf Groehler, in 1975, for example reports the LW frontline strenght (not including a lot of aux. and non-combat oriented units) gives the LW strenght as 5298 on 11 April 1940 (before the Western Campaigns), of which 1356 were S-E fighters, 1711 being bombers and 414 being dive bombers. A day before Barbarossa, 21 June 1941, he reports 5599 aircraft, (ie. some 300 aircraft increase) including 1440 S-E fighters, another 263 in a new category, the night-fighters, 1511 bombers and 424 dive bombers. Therefore the claim that only 929 bombers were in the Luftwaffe (which I suspect is a misunderstanding of the original text) is wrong, as is the conclusion that this was due to some 'irreversible blow' suffered during the BoB. It may well be that 929 or so bombers were employed against Russia, while the others elsewhere in the West and in the Med. In any case, the claim that the BoB was some sort of a death blow to the LW lacks solid foundation. It certainly suffered considerable losses, as did the RAF which lost apprx. 100% of the fighter and bomber force it started the Battle with, but even in absolute terms those losses were not irrecoverable; the LW already lost about the same number of aircraft during the two months of the Battle of France as it did during the four months of the Battle of Britain; yet it was was capable of launching the BoB offensive just a month later, as it was capable of seizing complete air dominance over the Eastern front in 1941. Therefore I think that particular sentence is contenstable and should be removed.",0,0,0,0,0,0
3e35ac57d49e9340,Do you live in Japan? I know you speak Japanese.,0,0,0,0,0,0
aeacebecd3c8dea6,"""

 Simon Charlton and Sealand national football team  

Four different users have now tried to add the fact that Simon Charlton played for the Sealand national football team to the infobox on his article, citing this article from the BBC. The text does not mention Charlton but I have not watched or listened to the video, so I don't know if he's mentioned. Be that as it may, IMO this was not a serious fixture and should not be added to the infobox. Any thoughts?      
Derek Stillie has had this info added too    
Should be treated like any other """"nation"""" not recognized by FIFA. If those are included, this should be too, as the NF-Board, who seems to be the next official thing, recognized this match. -  
Apparently Mr Charlton captained the side..... In my opinion, any """"governing body"""" that accepts membership from an attention-seeker representing a fort in the sea with a resident population of 3 whose football association advertises for members of the public worldwideto write in and apply to be a second-half substitute in a supposed """"international"""" match under said governing body's control, loses any possible credibility. I hope the ground where the match was played made a few quid behind the bar, but DK has it correct, it's not a serious fixture and shouldn't be in the infobox. A sentence in the prose is fine, but that's all. cheers,   
It was an official NF-Board recognised match. I don't know what that means in terms of notability but looking at players of other NFB """"national"""" teams, there's about a 50-50 split to whether their caps are mentioned in the infobox. Dom 
Regardless of what we normally do with NF-Board countries, I don't have a problem in removing Sealand from the infobox as aspecial case. We are after all talking about a country with no grass or artificial turf, and a population of fewer than 11 people. —WFC—  """,0,0,0,0,0,0
503cdc996f7a3e7d,"September 2008 
 You currently appear to be engaged in an edit war. Note that the three-revert rule prohibits making more than three reversions on a single page within a 24 hour period. Additionally, users who perform a large number of reversions in content disputes may be blocked for edit warring, even if they do not technically violate the three-revert rule. If you continue, you may be blocked from editing. Please do not repeatedly revert edits, but use the talk page to work towards wording and content that gains a consensus among editors. If necessary, pursue dispute resolution.",0,0,0,0,0,0
058ea6f6254d113e,"Hello, another old troll here. Goodness knows what all this is about, but for God's sake don't give this man your personal details Roddy.86.148.20.38",0,0,0,0,0,0
8c4338289ef4f0f2,"Deleted content
I have deleted unsourced content  from this article per WP:V which is a core policy on Wikipedia. Pls do not reinsert content in violation of sitepolicies like WP:V, WP:RS. Thanks.",0,0,0,0,0,0
e09a52dc7fbd844a,"I think the header should stay.  Please don't transpose every dog related page to be the same, they aren't the same.  Ciao",0,0,0,0,0,0
38603788a761fa87,"""

 Richard Wang 

Dear Richard Wang,

This is the The department of Offensive languages. You have been caught using the offensive word """"bastard"""" at someone on the 8th of August, 2006. Consider this a formal warning. If you continue this talk, we will legally expel you from -North Sydney Boys High school """"Crws Nest, NSW""""

Yours sincerely,

Anette Brewster
Head Secretary, Department of Offensive languages""",0,0,0,0,0,0
92a0dddd50c72450,"Adding the mainland China route to the International Route just makes the table unreadable. The whole pages becomes a mess. 
The fusing of the two tables only consists in virtually annexating Hong Kong and Macau. Stop doing this.
Furthermore as you pointed out above Hong Kong and Macau even have separate Olympic Committees, so don't act like a baby.
It seems like this page is constantely under PRC-government attack.",0,0,0,0,0,0
bb25a1e994e9e1bf,"REDIRECT Talk:Universidad, San Juan, Puerto Rico",0,0,0,0,0,0
8c335548b037e5e6,"WashU 

Why did you remove my additions to the Washington University page? I felt that adding the pictures and increasing the imagine size of existing pictures was helpful. Thanks.",0,0,0,0,0,0
28d64d3486cd8680,"""

I have specific counterargument: I don't violate any WP:SPERG. Go and see where's the only (1) instance of """"Facebook"""" on the entirity of Wikipedia:Verifiability, before coming up with any sort of pseudo-rules you imagine next.   """,0,0,0,0,0,0
3cf3e6c731743f87,"asserting that these differences are a consequence of measured IQ differences between groups is not research, it is opinion  really think that one over again. scientists can have opinions about unknown matters of fact, they're called hypotheses or theories.",0,0,0,0,0,0
8bbd508947a2aa47,"You have recently re-created the article Josh haner, which was deleted in accordance with Wikipedia's deletion policies. Please do not re-create the article. If you disagree with the article's deletion, you may ask for a deletion review.  ~ TC",0,0,0,0,0,0
8186fb6272723b56,"Also, also, your version is now slightly ambiguous since it is not clear whether Froderick is speaking Twin Earth-English or English. If he is speaking English and just happens to be on Twin Earth (ie. if he is Frederick's identical Earth twin and has been transported there unbeknown to him) then the context is not enough (or may not be enough - there is, I believe, some debate about this point) to change the meaning of his words and so his words may mean the same as Frederick's. That is why the point was made explicitly in my last version.",0,0,0,0,0,0
69b445745eb39fad,"That's a tautology, and not a useful one. And it's not limited to science. If Joseph Smith was right, you will all burn in hell, no matter what the Southern Baptist Convention and the Roman Catholic Church (or even Richard Dawkins, to list someone with a track record of being less wrong than most) think.",0,0,0,0,0,0
94ca5dcc91c2daa0,"Of course, you may update the evidence. Please link to my diff should anybody criticize you for doing so.  Talk",0,0,0,0,0,0
f3ba5f5bf74e297a,"I see you yourself did my work 

For that reason you are off my revenge list.  Wnan join da dark side and be friends?  You wont regret it.  From dodo.  Now time to vandalise other people.",0,0,0,0,0,0
67806ba7c531e59c,Hello. This message is being sent to inform you that there is currently a discussion at Wikipedia:Administrators' noticeboard regarding an issue with which you may have been involved.  Thank you.,0,0,0,0,0,0
886ef8f4d874affc,""""""", to protect against the article subsequently being deleted and the history of the new page eradicated.

If a section is split from the original article, a summary section should be left in the original (""""main"""") article. At the top, it should contain a link to the newly created page, easily achieved with {{main|Newly created page name here}} template.""",0,0,0,0,0,0
f08080002f4ff31a,"Facts 

Don't take undeniable facts out of Wikipedia. You are wasting your time, as they are all over the web.",0,0,0,0,0,0
d6a0db6e2046e32d,"Proposed Deletions 

I answered your query on my talk page.  I think you may want to read the article wp:prod as it clearly explains the criteria for prod.  You will note, there are 3 methods of deletion:
1 Speedy, which has strict criteria as it is the most powerful, 
2 AFD which involves a mandatory 5 day discussion during which time no user is permitted to remove the AFD notice
3Prod By far the weakest proposal for deletion as ANY editor may remove the tag and the article may not be tagged again with the PROD template.  The deletion proposal ends at the hand of one editor.  Any editor may end the proposal during the minimum 5 day waiting period.

My perspective, if it's not verifiable it shouldn't be in an encyclopedia.  I would rather read a stub that has sources than a large detailed article that provides no evidence.  As an editor it's my choice if I want to try and improve an article or flag it for someone else to consider.  Please respect my freedom to choose.",0,0,0,0,0,0
6d1d52ef8d366ebd,"""

Ambrogio
Ambrogio is denoted as bass in the libretto, and he has the following five lines in scene 11 of act 1: """"Ah! che comanda?"""", """"Ah, ah!"""", """"Ah, ah! che sonno!"""", """"Ah!"""" (2x); source: both librettos mentioned in the article (I didn't feel like downloading the whole vocal score from IMSLP (~20MB). If someone corrects Ambrogio's voice type, it might be worth including the link to the score at IMSLP under """"External links"""": {{IMSLP2|id=Il Barbiere di Siviglia (Rossini, Gioacchino)|cname=''The Barber of Seville''}} which gives .    """,0,0,0,0,0,0
7344fe53960af42a,"""{{dyktalk|1 February|2008|entry=...that Israeli scholar Charles Liebman pioneered contemporary scholarship on American Orthodox Judaism and argued that """"religious extremism is the norm"""" in Israel?|views=898""",0,0,0,0,0,0
4ff54c038b546a96,"""

If you look at template:cite book you can see the parameters for a template that defines a cited book.  I always use this template (or others like template:cite journal or template:cite web) because they automatically put the different bits of information into the right format.  template:sfn gives a way to easily make a reference and footnote that link to the cited source, thus:

Displays as:

The trick here is that the """"cite book"""" template includes """"|ref=harv"""" which tells the template to make a footnote from the author's last name and the year of the book, e.g. """"Smith 2009"""", and link it to the book definition.  That may not always be possible, because the author's name and/or publication year may be unknown, in which case you can tell the template what name to use for the footnote, as in  |ref={{harvid|Norwegian Blue}} 

Enough!  You just have to explore and experiment.  Hope this helps.   """,0,0,0,0,0,0
09754519d6f2696b,released theatrically before it,0,0,0,0,0,0
6ac5ad6cf5eff7b7,"""
Yes I've noticed that about Variety.  Here's the secret, just delete your cookies and cache and it will """"reset"""" their counter, since it saves as a cookie on your hard drive.  They don't go by your IP address.  Also some of the The Hollywood Reporter articles are registration required.  There were more (U.S.) magazines going to registration only for their web content, but can't remember which ones.  I didn't know about those templates, thanks.   Allen """,0,0,0,0,0,0
c23dc459b8e61068,"Thanks!  I knew I had seen a better template while RTFM.  Your actions in the matter have been honorable and cool-headed, I appreciate your manor.  I've decided to use the template this morning due to the (rather weak) personal attack on the Talk page.  I had requested admin intervention back on Sunday, but having not received a reply this morning I asked the other admin involved in the original SPI.  —",0,0,0,0,0,0
18fda0a312406551,"Jerskine, if you clicked on Sally Regenhard you will see there is already an article on her, so why did you delete this link? I am working on a article on Christian and how his death launched a national organization and also a educational center at John Jay College. Regarding Strickland, I am working on a article on him too. Therefore, they get reverted.",0,0,0,0,0,0
d41d25e511b7720a,"""
And Binksternet's first edit summary does not make sense at all: """"Revert... too much praise of Lewontin"""" the other one """"too much questionable change"""" is not based on any arguments. """"Too much questionable change"""" why, where, how?  """,0,0,0,0,0,0
8cab65a0eab6d945,"""

""""sodomy is not even a real word and was made up by homophobic humans"""" ...? I fail to see how that doesn't make it a 'real' word. Regardless of the views of those who coined it, all words were """"made up by humans"""". Just because those particular humans were bigots doesn't make a widely used word any less 'real'.""",0,0,0,0,0,0
604698a4c3bda97b,hamburger radio is a fucing F@ggot,1,0,1,0,1,1
7b324a2ff0657561,"Please do not add commentary or your own personal analysis to Wikipedia articles. Doing so violates Wikipedia's neutral point of view policy and breaches the formal tone expected in an encyclopedia. If you would like to experiment, use the sandbox. Thank you.  -",0,0,0,0,0,0
4df7dc29f5b9756d,"However, since I am a stupid fuck, I warned you two times without blocking you.",1,0,1,0,0,0
1d44c59f5c38b72b,"uh what are you talking about?  you left me a message and i answered back using no vulgarity.  Please leave me alone, seriously.  Stop harassing me",0,0,0,0,0,0
f3e88738ab70c2e6,"There are some rivers in the Cape Verde Islands, but droughts have been a recurring and deadly problem.  In addition to streams, inhabitants use rainwater and there is a desalinisation plant.",0,0,0,0,0,0
708d3725564d0584,I have added it to the userboxes' list here under the mental health section: http://en.wikipedia.org/wiki/Wikipedia:Userboxes/Health#Developmental_Conditions_and_Learning_Difficulties,0,0,0,0,0,0
a660f91d4af02f45,""", 14 January 2008 (UTC)

 A tag has been placed on Tony """"Seven"""" Koenig requesting that it be speedily deleted from Wikipedia. This has been done because the article appears to be about a real person, organization (band, club, company, etc.), or web content, but it does not indicate how or why the subject is notable: that is, why an article about that subject should be included in an encyclopedia. Under the criteria for speedy deletion, articles that do not indicate the subject's importance or significance may be deleted at any time. Please see the guidelines for what is generally accepted as notable. If this is the first page that you have created, then you should read the guide to writing your first article.

If you think that you can assert the notability of the subject, you may contest the deletion by adding  to the top of the page (just below the existing speedy deletion or """"db"""" tag), coupled with adding a note on the article's talk page explaining your position, but be aware that once tagged for speedy deletion, if the article meets the criterion it may be deleted without delay. Please do not remove the speedy deletion tag yourself, but don't hesitate to add information to the article that would confirm the subject's notability under Wikipedia guidelines.

For guidelines on specific types of articles, you may want to check out our criteria for biographies, for web sites, for bands, or for companies. Feel free to leave a note on my talk page if you have any questions about this.    00:20""",0,0,0,0,0,0
95466c8f346f7945,"3RR 

I think you broke 3RR on Depleted uranium  I recommend a self-revert before someone reports you (I won't.)  You should put as much stuff back in the Health concerns section as you like for the time being. ''''",0,0,0,0,0,0
a18d7b3b85394e58,"I am a UOIT student and I am interested in updating the content for accuracy. There are some programs that are listed that UOIT doesn't offer any more. Conversely, there are some programs that are not listed. I would like to make these changes. I would also like to update the introduction to sound better. I am new to wikipedia so I was not aware that my edits would create a problem. If necessary i am willing to change my phrasing, add sources, etc in order to avoid a problem in the future. Thank you.",0,0,0,0,0,0
e32b40212f7c6980,"Reading your nomination, I like your answer to answer about the AIV question, so you did handle it well.",0,0,0,0,0,0
d46931d158fb9209,"I'm the one who should be complaining about this, but instead I'm blocked? I'm not sure how else I should have responded to this user without condemning some of the stuff he'd said. How should I get more people to take a look at this and comment?",0,0,0,0,0,0
7fba47678d2fcb78,"""

Picture of Obama with Singh
I recently made an edit to the foreign relations section of India wherein I added a picture of  Mahmohan Singh walking alongside Barack Obama and justified this on the grounds of the intimate relationship India and the US as being the """"two largest democracies in the world"""" and their sharing """"an extensive cultural, strategic, military and economic relationship.""""India-U.S. Economic and Trade RelationsThe Evolving India-U.S. Strategic Relationship. The edit was removed by another user because I didn't discuss the edit on the talkpage, so haven't taken that user's advice to heart, what do the users here think about my inclusion of the picture of Obama with Singh onto the foreign relations section of India?  """,0,0,0,0,0,0
09f050a3c16613c1,"""

 File:A6b.jpg listed for deletion 
An image or media file that you uploaded or altered, File:A6b.jpg, has been listed at Wikipedia:Images and media for deletion. Please see the discussion to see why this is (you may have to search for the title of the image to find its entry), if you are interested in it not being deleted.    (talk) """,0,0,0,0,0,0
83651cbd4484f23f,"hello, does anyone want to play with my pussy?",1,0,1,0,0,0
c88e6dbe6aa3ae5b,"Ok, I can assure you that I am not frepripper but that does not mean I don't know who she is or where she lives or what computers she uses. But that doesn't seem to be acceptable. It also is irrelevant. Having multiple names is legal on wiki and I have another (or did have...I haven't used it in awhile). It is not legal to obfuscate things like a wiki ban or a 3R rule by using two names. I haven't done that. I was happily minding my own business when I get an item posted on my talk page. I posted something that from what I understand is worse than what was posted towards me. I still don't believe it was worse (It's not like I used foul language) but obviously the consensus is it was worse. I am being hit with a 24 hour ban because of it. As I said, i can live with that and take my punishment. I have now checked through a quite a few logs and imho Tennis Expert has been less than civil towards me on several occasions. He has also been less than friendly to frepripper who I'm sure is not going to be excited that she would need a new account name. I think my account is pretty clean unless by this instance of being upset with another poster who I believed is harassing me is worse than what I see daily on wiki. Remember, I didn't contact Expert... he wrote something twice that upset me. Something still just doesn't seem fair here.",0,0,0,0,0,0
5d6a3942a2be3fed,Thanks for the discussion. I'll return to this once the edit-warring and disruptions are once again brought back under control.,0,0,0,0,0,0
dec49fa392021542,"""

Telling someone to """"clean it up or go home"""" for reverting to asinine edits (seemingly done out of spite) is uncivil?  And you call yourself thick-skinned?

Since your original whine-fest really was directed at me, then I was too hasty in pulling back my """"piss off"""" and """"ban me if you must"""" comments.  A simple review of the crap I get warned for by you is mroe than enough to tell me you have some bigger issue with me.

So, piss off and ban me if you must.  

Ooops...was I being uncivil?  And how big of a spiteful loser do you need to be to go back and look at the history of my talk page?

Again, piss off and ban me if you must.  Wikipedia is getting annoying anyway, particularly for someone trying to help. 

Please delete my account.  I won't bother providing good faith edits when I have liberal (yes, you're a liberal) pricks breathing down my neck for partisan reasons.""",1,0,0,0,0,0
02a09d603b2326ef,"I cannot look up what IP the comments were attributed to (I cannot review history now) but my IP is: - 216.239.128.2 (3 for NS.2). I did not log off yesterday but I WAS logged off today when I checked in, so it is possible somehow I became logged off. To check my IP, do a whois on: - aimultimedia.com. As I have never logged off since joining Wikipedia I did not know this allows you to still edit but screws up your signature.",0,0,0,0,0,0
0cf9bf4604a90971,"Oppose until the actual new version is published. While it should no doubt be reflected in the article that this change is under consideration, I don't know whether it's really necessary to have it merged as soon as some slight information about the draft is found. 78.105.161.115",0,0,0,0,0,0
c4ed364e6ff9c93e,"KNM-ER 1802 

At the end of the 2012 fossil find section there is a mention to KNM-ER 1802, but there is no explanation in the article about that fossil.",0,0,0,0,0,0
9ba111237190f3d7,", MEDIA?!? Yes, really reliable! -",0,0,0,0,0,0
661624cfdda19bff,", 29 September 2005 (UTC)
Ok, but same question applies. What is Glyconorm? The word only has 81 hits on google, and I can't find one that explains what the substance is.  11:42",0,0,0,0,0,0
5fd8d8eda961e1ba,"wtf dude, I added some cites.",1,0,0,0,0,0
9b6cdccb0eb59746,"Look betty Logan you are just a sour old bag that things anything you don't agree with is poorly written or irrelevant. I completely reworded what I put so it made sense also the spelling was checked on my phone but you can't see beyond the end of your nose can yyou?!?! the current articple yo think is ggood  sentence starts with anyway! for crying out loud, and you ttthink its good english@! justUCK OFF I've had enough of you, you pathetic stupid sour old bitch.",1,0,1,0,1,0
496540c61387add7,"""

Dmitry and all the deletionists and nay voters are retards and it shows. Good info isn't welcomed on Wikipedia, and yet http://en.wikipedia.org/wiki/Uniscribe lists a lot of links to the various Uniscribe updates.

Wikipedia retards can't even be consistent and it shows.  — Preceding unsigned comment added by 210.186.241.115     — Preceding unsigned comment added by 124.82.11.115   """,0,0,0,0,0,0
74b8da72e82739c6,"""
A list such as describe did exist until just recently.  The result of the debate was """"delete"""", and now it's gone.  """,0,0,0,0,0,0
f92c2bb36bd2ce39,"I saw the edits, and I plan to provide more feedback within the next day.",0,0,0,0,0,0
3f23194575892e33,"(well, technically, I first reverted you because I thought you were being WP:Disruptive)",0,0,0,0,0,0
f1388bb2853454b9,"I do not expect you to post the Desert Rat's email addy, although, you could have avoided all of this if you contacted him. I would like for you to please post the Wikiadmins email addy, so that The Desert Rat can easily get this matter behind us.",0,0,0,0,0,0
35e5bd573ab7748f,"HD Capture - Video Cameras 

There should be some information here about the ways to capture HD content, the various cameras and chips available and how they relate to the different HD formats",0,0,0,0,0,0
